"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"b18cfbbef26bb899451e1a78fbf0a24f","Unassigned",NA,NA,NA,NA,NA,NA
"b7da50cac0aa898f7c8c67eb50927122","Unassigned",NA,NA,NA,NA,NA,NA
"92d43629adae5d8960144e8e9d2d8b70","Unassigned",NA,NA,NA,NA,NA,NA
"23d93837da998be85c9da97ab1db9f6a","Unassigned",NA,NA,NA,NA,NA,NA
"a0ca0b5d63b99ea92f419a86afa9b208","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"c176de8a52f5c7f1b74d62d81d531759","Unassigned",NA,NA,NA,NA,NA,NA
"7e42d8ea3fd3d1e5f96272cee20b27f5","Unassigned",NA,NA,NA,NA,NA,NA
"889b69ea00258e99095bde5a4ca5b0f9","Unassigned",NA,NA,NA,NA,NA,NA
"6e6748d93caaf5dbe3197eaaab0bdbc7","Unassigned",NA,NA,NA,NA,NA,NA
"75adacf91d7cc6a4c0b537dfd574430e","Unassigned",NA,NA,NA,NA,NA,NA
"e06604ad19b0efcc1899e04f9643f397","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"f12eef595a30775c633a778219f735e4","Unassigned",NA,NA,NA,NA,NA,NA
"c1d24c047d81b5165334e9dbca9259b0","Unassigned",NA,NA,NA,NA,NA,NA
"4f6c31b9de7341a62453d3b10ca6b492","Unassigned",NA,NA,NA,NA,NA,NA
"41ca19b80a016bc275b1194887f4d8f0","Unassigned",NA,NA,NA,NA,NA,NA
"98a2b3bc7bdc380e99cae5fd96b6e047","Unassigned",NA,NA,NA,NA,NA,NA
"be4e84f0a89b75b72fceed999a19785c","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_piluliformis"
"35a311386dce6cd27c5d9552ea29ab25","Unassigned",NA,NA,NA,NA,NA,NA
"f6818061d1d7a48c8028c9f5afb60c6b","Unassigned",NA,NA,NA,NA,NA,NA
"021a2c74f77230a45efb42e63b0e9973","Unassigned",NA,NA,NA,NA,NA,NA
"89fe87822f100c5ec83138bd781dbe6e","Fungi",NA,NA,NA,NA,NA,NA
"36b73c4133df133d0cf2e07990033d66","Unassigned",NA,NA,NA,NA,NA,NA
"766c637a3c2ffb8ddbe734006fff76f9","Unassigned",NA,NA,NA,NA,NA,NA
"012a364bc72ff95255a04f21a80b5523","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"23fa2a55338486bb550a4d05bc20938b","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","Trichosporon_sp"
"c34998054363b672009a22e8c1743c29","Unassigned",NA,NA,NA,NA,NA,NA
"6a1f5704073fa770d8f4da46cbbb8beb","Unassigned",NA,NA,NA,NA,NA,NA
"2b773ae30f560c739e509544c1a64fd4","Unassigned",NA,NA,NA,NA,NA,NA
"2d5364ddb10cd516ac2eef6c8020c331","Unassigned",NA,NA,NA,NA,NA,NA
"6963b818d02a374ee2ee5d9a72654c16","Unassigned",NA,NA,NA,NA,NA,NA
"ce89440fdb961e7ab3cf4931c28cc4df","Unassigned",NA,NA,NA,NA,NA,NA
"a8f0e3bba37a74388ed2460c905b8d96","Unassigned",NA,NA,NA,NA,NA,NA
"de15bcee0763087786684fe87509e6dd","Unassigned",NA,NA,NA,NA,NA,NA
"a83c147171a3aab2eb5c93db931d19b9","Unassigned",NA,NA,NA,NA,NA,NA
"77f6bbf0c50ad90f7c1cf38cae2a3ee9","Unassigned",NA,NA,NA,NA,NA,NA
"88f6c4ad16055035d584bf891e4930f3","Unassigned",NA,NA,NA,NA,NA,NA
"3ea927e1fa11dd761a3b050c92e93876","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Junghuhnia","Junghuhnia_nitida"
"0eda57515a05c92be05e9317d6e36b86","Unassigned",NA,NA,NA,NA,NA,NA
"f9722e9f4a9d2a42055570b4d6d72f14","Fungi","Basidiomycota","Wallemiomycetes","Wallemiales","Wallemiaceae","Wallemia","Wallemia_sebi"
"df86969029b03f1cff88092965ce0547","Unassigned",NA,NA,NA,NA,NA,NA
"30fd9d850d7c6092a1b333d5f96e9aed","Unassigned",NA,NA,NA,NA,NA,NA
"10360bddbb25499b5328ac9ba70e91b7","Unassigned",NA,NA,NA,NA,NA,NA
"d8bb92e3db30d1860bf2a9b8ffa8e168","Unassigned",NA,NA,NA,NA,NA,NA
"44fe0b65ffecd827ddd4bfcc2f39ff97","Unassigned",NA,NA,NA,NA,NA,NA
"6419320a029dc41f49207369985f88a3","Unassigned",NA,NA,NA,NA,NA,NA
"a9d8fe73953b17674784c7d256d31709","Unassigned",NA,NA,NA,NA,NA,NA
"feb60ddb1a92bbdff8526094e3c7469e","Unassigned",NA,NA,NA,NA,NA,NA
"3fdbe07d8e8763b170f118aae8bc233c","Unassigned",NA,NA,NA,NA,NA,NA
"65da9125f5ad859c7838dff3b69421d1","Unassigned",NA,NA,NA,NA,NA,NA
"b18467195cdfb89a4e1f4985d83b52ff","Unassigned",NA,NA,NA,NA,NA,NA
"de9942cd3f7e6e07d742379256868e51","Unassigned",NA,NA,NA,NA,NA,NA
"691dd738164027934fdf7f24569f6743","Unassigned",NA,NA,NA,NA,NA,NA
"9e1569ace3e6e2de9822e51b78da72d7","Unassigned",NA,NA,NA,NA,NA,NA
"a507c3ee30d728eb8befaa9251a2f78c","Unassigned",NA,NA,NA,NA,NA,NA
"01e57739b43e40f4fd8e9ba8add539d2","Unassigned",NA,NA,NA,NA,NA,NA
"bcf8ddf7996d792884e24200f44e3cc8","Unassigned",NA,NA,NA,NA,NA,NA
"e80573340ee37cdc70d327ce836ceff5","Unassigned",NA,NA,NA,NA,NA,NA
"22964d21317a344033dfe41a46981cca","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis","Fungi_sp"
"37ad9afbb030980328e9ce7a384afdb0","Unassigned",NA,NA,NA,NA,NA,NA
"d457b430c1144bfad21c00d5f9bd2bec","Unassigned",NA,NA,NA,NA,NA,NA
"7a7752f2526399427367083a6e8e7185","Unassigned",NA,NA,NA,NA,NA,NA
"d619a084afaddf15e2d934b028c211de","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Penttilamyces","Penttilamyces_olivascens"
"fef112b93a990340041da78e3b6096a1","Unassigned",NA,NA,NA,NA,NA,NA
"043aa1d45b9e5f3a051615efb38f7795","Unassigned",NA,NA,NA,NA,NA,NA
"cb002e8994d3d658bc671904726d443b","Unassigned",NA,NA,NA,NA,NA,NA
"3a6146711688355564c25ebc24044584","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Candolleomyces",NA
"0e6b52b4908fa24c1526e4a3c33da0ae","Unassigned",NA,NA,NA,NA,NA,NA
"c5308ab5f1833c36124b0b5ee2bfafcb","Unassigned",NA,NA,NA,NA,NA,NA
"35c781df9df4b8e7787bf1a7c09cc7d0","Unassigned",NA,NA,NA,NA,NA,NA
"6ea1c66d0391f1437e4483abd4581202","Unassigned",NA,NA,NA,NA,NA,NA
"9ea1ce14540f5bda5c6eb0481831670c","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_sp"
"f4ae7fd0c8382bd78df2a87636b2ba2c","Unassigned",NA,NA,NA,NA,NA,NA
"cf34688d5442d068f880640027375e43","Unassigned",NA,NA,NA,NA,NA,NA
"a565be92078f2fa1b1c98bc8ba83a843","Unassigned",NA,NA,NA,NA,NA,NA
"f86b1cdc76833799adbe4750778ce609","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_phaeomuriformis"
"b856674a8f82efaaeb56d0acc4bf9956","Unassigned",NA,NA,NA,NA,NA,NA
"2f12caf7263d4952538fe610f764281f","Unassigned",NA,NA,NA,NA,NA,NA
"08e4d2200be61a684baeb5f9eebb5e81","Unassigned",NA,NA,NA,NA,NA,NA
"e4f1dae9c3badfd2f75b3e3552da5db8","Unassigned",NA,NA,NA,NA,NA,NA
"68e96abfc6c3cdd95a423371e64b0b73","Fungi","Ascomycota",NA,NA,NA,NA,NA
"104eb59e85c32e0f79fc7c4f707786ed","Unassigned",NA,NA,NA,NA,NA,NA
"0bff4dcbc747d3f0104ad254dcfa73ed","Unassigned",NA,NA,NA,NA,NA,NA
"a42a1f6e3beb7c855379e79d9a859ff5","Unassigned",NA,NA,NA,NA,NA,NA
"a17eefebf1bc29c2dff5a9d9821f1485","Unassigned",NA,NA,NA,NA,NA,NA
"58f0794d6624f59b971c1593d9e45f89","Unassigned",NA,NA,NA,NA,NA,NA
"f18d17a9f27304893f8df05e304d9df9","Unassigned",NA,NA,NA,NA,NA,NA
"ec10a336dfdddd7aecf6aa8a850b7566","Unassigned",NA,NA,NA,NA,NA,NA
"65f755c433437b738883f90b11d5a3d8","Unassigned",NA,NA,NA,NA,NA,NA
"f9cd80cb3ef45ff475ef6b12422598d0","Unassigned",NA,NA,NA,NA,NA,NA
"1c5366135191b39b7d4f5593a627ab88","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"8f660ba0518718b62f83b64c9550ad71","Unassigned",NA,NA,NA,NA,NA,NA
"7ffc3c55cb1be56f95910dd6238c4198","Unassigned",NA,NA,NA,NA,NA,NA
"3fa4a53c9d89512ce0c9e1912eb5f555","Unassigned",NA,NA,NA,NA,NA,NA
"d45755b3080709a66ccc4ab3c3a66092","Unassigned",NA,NA,NA,NA,NA,NA
"c2112d32e12d803b6de2f983f2589bf8","Unassigned",NA,NA,NA,NA,NA,NA
"bc974cff44fc86c3c616f1598df15914","Unassigned",NA,NA,NA,NA,NA,NA
"0d5baace346821787f8309051cdfe32c","Unassigned",NA,NA,NA,NA,NA,NA
"ebf8d45e01666859a7ed5974a9e93eed","Unassigned",NA,NA,NA,NA,NA,NA
"cee879b288126f0a58b8fbac051148be","Unassigned",NA,NA,NA,NA,NA,NA
"08070592203825d147b3665daa5a0d40","Unassigned",NA,NA,NA,NA,NA,NA
"4068f9cae0db319bfbf28f5df517c76b","Unassigned",NA,NA,NA,NA,NA,NA
"27289f7abcc23da7cad651d4e1ccb642","Unassigned",NA,NA,NA,NA,NA,NA
"5f8c4c35bf290247f3f1fa75916c9a84","Unassigned",NA,NA,NA,NA,NA,NA
"7074e802b86bd7d4d81102e29dcdb030","Unassigned",NA,NA,NA,NA,NA,NA
"ed88d0006490b8d979e50abf1e27488c","Unassigned",NA,NA,NA,NA,NA,NA
"0154e5488e47cfba68ff5e43a38a0029","Unassigned",NA,NA,NA,NA,NA,NA
"9f24304cf915f5a2ad091368b5552c51","Unassigned",NA,NA,NA,NA,NA,NA
"6f967eb1ae503b1ac3501658b3d81000","Unassigned",NA,NA,NA,NA,NA,NA
"585991c0987f270777f66166c0d2c15f","Fungi",NA,NA,NA,NA,NA,NA
"23846134f121bfce6087c04db7686265","Unassigned",NA,NA,NA,NA,NA,NA
"fdaa84736e6af87af5f4917a5d42ae69","Unassigned",NA,NA,NA,NA,NA,NA
"7a4e805514e12d0cdde4a889fd4f5124","Unassigned",NA,NA,NA,NA,NA,NA
"9c8351929c953809a815a0f3bba40c30","Unassigned",NA,NA,NA,NA,NA,NA
"bdb83cdf958c5bed68c600a50bc171ab","Unassigned",NA,NA,NA,NA,NA,NA
"5557aef58410ccd67b6fe20a48f6e1cc","Unassigned",NA,NA,NA,NA,NA,NA
"ed46441e47fc87a048612161f95d9b61","Unassigned",NA,NA,NA,NA,NA,NA
"b55dfa82ce25c86485dfb163b786206d","Unassigned",NA,NA,NA,NA,NA,NA
"6ff544947574db14ede06e30d50abb86","Unassigned",NA,NA,NA,NA,NA,NA
"6cfbe6a0ce78160d751d582866b9a2a2","Unassigned",NA,NA,NA,NA,NA,NA
"1889aaae2441e5a8ebadd15f826dca98","Unassigned",NA,NA,NA,NA,NA,NA
"441427eaed307da0b6ddef074d742cf4","Unassigned",NA,NA,NA,NA,NA,NA
"2adb7f8dfb530175707a20dafa2e47eb","Unassigned",NA,NA,NA,NA,NA,NA
"5406a5a38a09bf1aaa2e383d2af0faaf","Unassigned",NA,NA,NA,NA,NA,NA
"6b49a951fbc51fa8f7a6eb84c2880d28","Unassigned",NA,NA,NA,NA,NA,NA
"c6f8a92c32a1a1918e790c0ea9fc8692","Unassigned",NA,NA,NA,NA,NA,NA
"18574c33c44f983da04f6ffc7fdd32f1","Unassigned",NA,NA,NA,NA,NA,NA
"8dfbb66426f38ad98f4bd6789a7ff383","Unassigned",NA,NA,NA,NA,NA,NA
"35c6e62a6ab944f2ceba2e080fb8292f","Unassigned",NA,NA,NA,NA,NA,NA
"6b9f586fcc16a18ef98e81243a70eb09","Unassigned",NA,NA,NA,NA,NA,NA
"bf4f3ff2152d1a19c81025862617cd97","Unassigned",NA,NA,NA,NA,NA,NA
"8418e6c00514c3a8069f0cbd57c46a53","Unassigned",NA,NA,NA,NA,NA,NA
"870acf780f1b900383831b1255837e26","Unassigned",NA,NA,NA,NA,NA,NA
"4d0114f2d34fae5d42b48bb81cf0cb73","Unassigned",NA,NA,NA,NA,NA,NA
"30c54fb5dcf6c7c862c2abe2c01a2578","Unassigned",NA,NA,NA,NA,NA,NA
"4af5209148895189d99a39d6bb1496ba","Unassigned",NA,NA,NA,NA,NA,NA
"6db4d6e37821accb2e13932612b7a920","Unassigned",NA,NA,NA,NA,NA,NA
"9737eed7042edff7803716d9cd592967","Unassigned",NA,NA,NA,NA,NA,NA
"a1121e2dc192fcabe2ef5b531d09226e","Unassigned",NA,NA,NA,NA,NA,NA
"5ba3f48867221240131ce1f12d2f0e70","Unassigned",NA,NA,NA,NA,NA,NA
"5b2449d8541082ebadc60f93429c60fc","Unassigned",NA,NA,NA,NA,NA,NA
"840af9fb5cac5b497d8fb6596c210a3e","Unassigned",NA,NA,NA,NA,NA,NA
"299bc66ff2a9c14cb2442109fa557763","Unassigned",NA,NA,NA,NA,NA,NA
"06a1a12bf83cd7c7b4d178dd1156d0e0","Unassigned",NA,NA,NA,NA,NA,NA
"2c9cb05b4b9bc323acd7694a2d1cb2a3","Unassigned",NA,NA,NA,NA,NA,NA
"70d56bf3239d9a4b4bd1c677ea0d7b0e","Unassigned",NA,NA,NA,NA,NA,NA
"bbd68c132e5d5aca0ee214f8d9a876bd","Unassigned",NA,NA,NA,NA,NA,NA
"50b94b17cee92a4c6cb24b43f664df2a","Unassigned",NA,NA,NA,NA,NA,NA
"471b97e812486bbd526ccf4422d0b382","Unassigned",NA,NA,NA,NA,NA,NA
"e52587afd81457775227f4169641ed68","Unassigned",NA,NA,NA,NA,NA,NA
"44bc9d505477a90fa8822a20e736c23f","Unassigned",NA,NA,NA,NA,NA,NA
"2de1dfc17709983889f606dfd6957328","Unassigned",NA,NA,NA,NA,NA,NA
"1ea3cc4948bbb8b1ad860ebb34eb346c","Unassigned",NA,NA,NA,NA,NA,NA
"b475b0f90bb7027becd37d4e3066be13","Unassigned",NA,NA,NA,NA,NA,NA
"015baf4f41a5c075d5be5c3ed7436ada","Unassigned",NA,NA,NA,NA,NA,NA
"e3c6cbb795e762db6867f4e14ea605bc","Unassigned",NA,NA,NA,NA,NA,NA
"dc9ec5c1995574571da6fc67f02128c5","Unassigned",NA,NA,NA,NA,NA,NA
"047dd8e1743899a9dc1d23f67a2f5876","Unassigned",NA,NA,NA,NA,NA,NA
"8cdf6843c80522e2fdb8c24df5a5c202","Unassigned",NA,NA,NA,NA,NA,NA
"8ae4aef0a9ad1882cfe167965881675e","Unassigned",NA,NA,NA,NA,NA,NA
"90931fa980bfe0f673c77561c1c13e58","Unassigned",NA,NA,NA,NA,NA,NA
"1d3dc53ddb2d86448a34dbf2090f1cff","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_sp"
"a318e5292a21ded2041b3f20d220b77c","Unassigned",NA,NA,NA,NA,NA,NA
"2635e1c12264e66a32385c20705ae0eb","Unassigned",NA,NA,NA,NA,NA,NA
"ca6384d9792f90e599584167bf92a740","Unassigned",NA,NA,NA,NA,NA,NA
"5b788753d5d82478dca1768e1f4d7c8b","Unassigned",NA,NA,NA,NA,NA,NA
"caf5a12377edee69d93a9fe1d01fe335","Unassigned",NA,NA,NA,NA,NA,NA
"723757748ed02276d6c59b7e2835f6e1","Unassigned",NA,NA,NA,NA,NA,NA
"fa5ba28f623ee6851914548104391d0a","Unassigned",NA,NA,NA,NA,NA,NA
"3289751c09fe3852b0a39e83fcb77af0","Unassigned",NA,NA,NA,NA,NA,NA
"694b88f10d9c2436d7b6a339583f5d0a","Unassigned",NA,NA,NA,NA,NA,NA
"535c2322d42453451374116c621a866d","Unassigned",NA,NA,NA,NA,NA,NA
"27e571060600f18349c21f9e31d9484b","Unassigned",NA,NA,NA,NA,NA,NA
"09e3becc5f4c80255e74c83c5ed3cb7d","Unassigned",NA,NA,NA,NA,NA,NA
"a04509e9984ecac7f4a4ef3b87221127","Unassigned",NA,NA,NA,NA,NA,NA
"8a2451ee1924a61344b5d8b0f33abf8d","Unassigned",NA,NA,NA,NA,NA,NA
"8f2256c9da1cd815e0dd3db04eca954d","Unassigned",NA,NA,NA,NA,NA,NA
"aa6188bc8efc75ca35fb34a494420dba","Unassigned",NA,NA,NA,NA,NA,NA
"4d383cc7738c032a24300aac30778180","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_sp"
"3c96bdd2df6732d515f6827c76930100","Unassigned",NA,NA,NA,NA,NA,NA
"d952e53e1d058885a77d64d16452e692","Unassigned",NA,NA,NA,NA,NA,NA
"dad29320e928806f5f6bf19867cca22f","Unassigned",NA,NA,NA,NA,NA,NA
"8f92a83dc1b815a7b429c57f49844273","Unassigned",NA,NA,NA,NA,NA,NA
"af9cd772a086757c04ca4f8875346683","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_paludigena"
"afe798e682eeb44641d677bfcef0962a","Unassigned",NA,NA,NA,NA,NA,NA
"4946bc536737130b30a4b8aab3efc638","Unassigned",NA,NA,NA,NA,NA,NA
"f8a3d8d3ed2d8290c49875d494619708","Unassigned",NA,NA,NA,NA,NA,NA
"a57159dcd86a4b3bac72169bd77568da","Unassigned",NA,NA,NA,NA,NA,NA
"a78f3a54949beae372cfa1f3857b7b54","Unassigned",NA,NA,NA,NA,NA,NA
"b7aec18fe4ef1099358194ca6fffe2f3","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Agrocybe","Agrocybe_praecox"
"ea2a5c90c655ba0090370cca388055d8","Unassigned",NA,NA,NA,NA,NA,NA
"cc0322cdc79a4195de0b70d3e99ac3b3","Unassigned",NA,NA,NA,NA,NA,NA
"10a4f5150f786c84b4588b4c24391f23","Unassigned",NA,NA,NA,NA,NA,NA
"ad1e4143d034c0586775ad216e3e7375","Unassigned",NA,NA,NA,NA,NA,NA
"2f8c2033578af2f797a1361444bd2792","Unassigned",NA,NA,NA,NA,NA,NA
"6f1232801c9636427ee9a64b50ceaf64","Unassigned",NA,NA,NA,NA,NA,NA
"1cc0e22ded12c0497072e424cbeaa343","Unassigned",NA,NA,NA,NA,NA,NA
"39b26b2a32ab9ec0c4cc0ed14f376200","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA
"b186190571a22c447d6e5ed66752431b","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Epidermophyton","Epidermophyton_floccosum"
"6e28a800f57447670fd366e4739b0260","Unassigned",NA,NA,NA,NA,NA,NA
"3e7ed3437641cdf81c8b501acedd3573","Unassigned",NA,NA,NA,NA,NA,NA
"03dce5a6640ac6f8eadcd3a96b60aeca","Unassigned",NA,NA,NA,NA,NA,NA
"483b00f8f28e3d663fafddf6a20189ff","Unassigned",NA,NA,NA,NA,NA,NA
"0917d9364a7fdaebc2e660e59fd72960","Unassigned",NA,NA,NA,NA,NA,NA
"7b4e64572e9c83e902f8cbeec94fef20","Unassigned",NA,NA,NA,NA,NA,NA
"dc12967c34800248ff74649d2d4b204b","Unassigned",NA,NA,NA,NA,NA,NA
"3e9d8bedaf668a9e9a249c69a5734faa","Unassigned",NA,NA,NA,NA,NA,NA
"dfede30d6e9ca75e6ff74adb2a549b88","Unassigned",NA,NA,NA,NA,NA,NA
"9bb76cf0d4345e97d3c677c869414d73","Unassigned",NA,NA,NA,NA,NA,NA
"9457716bbc41f47d8c2c0b854f1ed99a","Unassigned",NA,NA,NA,NA,NA,NA
"8bb8bef0aa19592f0094be1918f8bed9","Unassigned",NA,NA,NA,NA,NA,NA
"b2aeb1a683eec0b40248ebda1bf26de3","Unassigned",NA,NA,NA,NA,NA,NA
"d371aba6cbaf34a132df3346356d9329","Unassigned",NA,NA,NA,NA,NA,NA
"28797cf8955d2087af0ed4be9a145da7","Unassigned",NA,NA,NA,NA,NA,NA
"1b0d7fce5995e2a4cb08c52a91a706a1","Unassigned",NA,NA,NA,NA,NA,NA
"a9703105eceab4751b68fadb477e70ec","Unassigned",NA,NA,NA,NA,NA,NA
"62ecddd5ca7689cbf4e72514172a4b84","Unassigned",NA,NA,NA,NA,NA,NA
"92697a619de572e6ce9b7f16611d2f59","Unassigned",NA,NA,NA,NA,NA,NA
"24751f8ab82f3b683e492b24fc196c37","Unassigned",NA,NA,NA,NA,NA,NA
"c693b419e192cf3342e55e50e4d6a701","Unassigned",NA,NA,NA,NA,NA,NA
"53c0bc39c637ecef80ba9ac51342e992","Unassigned",NA,NA,NA,NA,NA,NA
"52e1789804bf9ca5991c09f291321685","Unassigned",NA,NA,NA,NA,NA,NA
"5fc31b1849520c5fd74c952216579b96","Unassigned",NA,NA,NA,NA,NA,NA
"8032f53ae0c8b09430e4375643241e47","Unassigned",NA,NA,NA,NA,NA,NA
"c90d845393563295749300e255c17fcf","Unassigned",NA,NA,NA,NA,NA,NA
"cde330e569f0ffd3716040373921ba57","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes",NA
"4624af458eba3ce5bb5e28624f9fdd1a","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_sp"
"c21accd5a0b1948a02e5b07b3080d0e5","Unassigned",NA,NA,NA,NA,NA,NA
"df57c31f67f7618e5885964309aee97b","Unassigned",NA,NA,NA,NA,NA,NA
"f117efedc707432b93aeb024d7365791","Unassigned",NA,NA,NA,NA,NA,NA
"fcd5d0463d1616df9868f02c54bd33a8","Unassigned",NA,NA,NA,NA,NA,NA
"56882fd01d1c2a467c8d715881d2f7fa","Unassigned",NA,NA,NA,NA,NA,NA
"1ea3f156fe0eeee11f80e39dff521de5","Fungi",NA,NA,NA,NA,NA,NA
"b48f866ade43e2df1011d9fe1cbacedd","Unassigned",NA,NA,NA,NA,NA,NA
"728d1f3f6add2aba2ef457b157d54ab5","Unassigned",NA,NA,NA,NA,NA,NA
"903103611d93fe66bbd209f66842dd85","Unassigned",NA,NA,NA,NA,NA,NA
"e8fc83320e1be5e99faae1f1d63ae331","Unassigned",NA,NA,NA,NA,NA,NA
"84d63a19a6f9811c726003c41c25a792","Unassigned",NA,NA,NA,NA,NA,NA
"f7e705632bb22a50408a2c7135dc03fb","Unassigned",NA,NA,NA,NA,NA,NA
"7b307caf157a0332eed93537e705e492","Unassigned",NA,NA,NA,NA,NA,NA
"68a4879ec0d6ea919d482c3f5ffc5f7f","Unassigned",NA,NA,NA,NA,NA,NA
"bee2348b7786d1aeb1f46774563ad14e","Unassigned",NA,NA,NA,NA,NA,NA
"739230eded686b3bd4c5635a6760de97","Unassigned",NA,NA,NA,NA,NA,NA
"6164e52b8285e9fe3316dbfaea795c37","Fungi","Ascomycota",NA,NA,NA,NA,NA
"de7bd6a348ca64129f132c8b340693c6","Unassigned",NA,NA,NA,NA,NA,NA
"76963504a74e7e722f015f3a0b0cacfc","Unassigned",NA,NA,NA,NA,NA,NA
"6a91e1a60df3e7dd9e1a79b5992d3bed","Unassigned",NA,NA,NA,NA,NA,NA
"5e9cafbe49555a1593f6013bac9121f2","Unassigned",NA,NA,NA,NA,NA,NA
"2e5b277ee8f139c896609a2bac656af1","Unassigned",NA,NA,NA,NA,NA,NA
"5e3b41c572f91e779b0f26d1541f6101","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae",NA,NA
"cc38dfda201ca8fffd60f549af066d7f","Unassigned",NA,NA,NA,NA,NA,NA
"f09ad8e3cb74b4bdf232c6067354b177","Unassigned",NA,NA,NA,NA,NA,NA
"f149f82ce7edd893a115afd70777d217","Unassigned",NA,NA,NA,NA,NA,NA
"69dbcbdf7546e45eb71e9317ff138475","Unassigned",NA,NA,NA,NA,NA,NA
"ccb11d7d14a0db36f166f4289044fba0","Unassigned",NA,NA,NA,NA,NA,NA
"44a29913abb5a2bf8439f7317cbe84f5","Unassigned",NA,NA,NA,NA,NA,NA
"c441afe5f924659d7b1feeac89aed653","Unassigned",NA,NA,NA,NA,NA,NA
"cb4b00ffa7c66d1e16ecfbba52e1e19c","Unassigned",NA,NA,NA,NA,NA,NA
"b429b9a18c970a1d3081feba8130bec8","Unassigned",NA,NA,NA,NA,NA,NA
"f0f9d393a53e25c3be6fdc15359a0b91","Unassigned",NA,NA,NA,NA,NA,NA
"588089fa10eb4f81fde11478b7ef6ccb","Unassigned",NA,NA,NA,NA,NA,NA
"aaa2e7e35d0b074024ea198a983f9e75","Unassigned",NA,NA,NA,NA,NA,NA
"7974c2dfd252d29a5997dda74ec45509","Unassigned",NA,NA,NA,NA,NA,NA
"e92fe46039d9d0c4ebae528dba89605c","Unassigned",NA,NA,NA,NA,NA,NA
"21e4f1f20c215bb7f9f2b9199d7ddd25","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia",NA
"45ca522d2fabd8800fe1ac44b802c793","Unassigned",NA,NA,NA,NA,NA,NA
"32099c9353360a8a582ea232347e37a9","Unassigned",NA,NA,NA,NA,NA,NA
"a0d70471e14ea0be58bd1546ac9db497","Unassigned",NA,NA,NA,NA,NA,NA
"6e15b7d01b11dc4c7f2eb83ab650d795","Fungi",NA,NA,NA,NA,NA,NA
"0909d828d5e552d94542d0092dd7564c","Unassigned",NA,NA,NA,NA,NA,NA
"c5a4de2c20a098928bcd053173f8b51e","Unassigned",NA,NA,NA,NA,NA,NA
"15c647ef8e3be153fe7237af21843781","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae",NA,NA
"9fbde090641f3da7f929781d91d6df67","Unassigned",NA,NA,NA,NA,NA,NA
"f4ae19a9febbd5dd735f39c9bd593fd4","Unassigned",NA,NA,NA,NA,NA,NA
"825fc400399e3ab85a79046232fc7252","Unassigned",NA,NA,NA,NA,NA,NA
"befa0a7f516d4a5aabdbe874ebe2e070","Unassigned",NA,NA,NA,NA,NA,NA
"e4dca30cb5ae301e698a82e3a06b7b3f","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Tolypocladium",NA
"c0e6458ab45a3662ab81b7b002499c11","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis","Fungi_sp"
"76d38fb443d5bd4fcca9677a11758e3e","Unassigned",NA,NA,NA,NA,NA,NA
"524b6fcee44d0ce700ab99b139cac0b5","Unassigned",NA,NA,NA,NA,NA,NA
