"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"3e75a5bdfa70157ef76effab99114dbd","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"8ac16ea52e21622fcf2b24d3cac8623d","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus",NA
"9f7747a6f636f2cab5aa412087c31b3d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"4108d932bbe936843857d69acd00c3ca","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"0e0212d0329614f949fb0f3ee13ac5d7","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"ad9893cc3f66300c7249660c9f3af401","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"659445472e1c625b3b6ad19d0a271f71","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Eremococcus",NA
"7ab71d791a91487415727235b61e218d","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"12f0747e10bed2bf4e5792b5571f77f5","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"589741c62965dd419ed21cfde2aae0c8","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"5a1a4ee945851ae0663c13000fbe45c7","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"9e60436a3e826454556cf6beed47cf3f","Unassigned",NA,NA,NA,NA,NA,NA
"774269c706c3ef06f643435e4ae63423","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"1b80ded87fec3736c99845f1abccd830","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",NA
"b8a18b0c494d5a74371b7e9005aae7da","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"1d88c30b147bf7b39fd746823a4aab4f","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA
"203d682bd81c5e6b13bc0d84bc2493a9","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"2d8170960ecdaed60c48af9c2c64d506","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",NA
"33e4950765f9b861f7faa316de159d63","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus",NA
"3ba87d15b55f60f261686185fda917f5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"6796a4df95c6405120203e310dd8d88a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"34e1ff3e099a39c2d8d899276218246d","d__Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"011611fec902f44fa861be031103f878","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"42c55372b61159d4ac8227ac4511c416","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium",NA
"5d61b3abc7f4a2dbb46306b2b8f0ff9c","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"d81c3e7a6f4b96a8868896512b4bb3a7","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae",NA,NA
"f914bb6ffe36ffd8691722fa2ae4a9a8","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agrococcus",NA
"99e83908fae069e5ba2f7937da62be31","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"131b225e5849a1b17e30773fcb80f7cc","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae","uncultured",NA
"bfb9dacbe63db13e63d3d07302dd4845","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"bca4d0b79666c4ddd4550fda680b24f5","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium",NA
"7593cda6125cddc67ae426dcd6d90010","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Auricoccus-Abyssicoccus",NA
"4e9502cee8b7a148da4e5e4c4cba8e03","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia",NA
"9c45fb762eea04d86ecefedba8032f22","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"942a8c531d8fb895efcc077a22578fc2","Unassigned",NA,NA,NA,NA,NA,NA
"ac9b2570c0a72abc7c303b448ad855ce","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes",NA
"629da3eccca61a7600902d1652ea7c72","d__Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"3b21f246366b4c15fed76fd594ff8380","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"0e8932ba1dea5d222ef154ee150ab614","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA
"71cbcef8619881fbc0e183d61dce6473","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
"ffac5623a8bd99b31acdfe927b77633a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"48ecdc75f0878a9b17cd4f18728e5588","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"78a103cf11c9aa03d58c3844de80e74f","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"50b7ee8d881d8401185b44efb419193b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA,NA
"e4afd25e6bb4cbde6277a887033a9b8a","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter",NA
"1c175cc2ffaf1b9b6fb7bdcf0a1e0ccc","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"62243c3a9055e652defa43e0068f4f16","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA
"3e8ba1e0f2530bd67bd12dc412d65169","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Macrococcus",NA
"4f9efcf26f5814a986d7915db96964d0","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc",NA
"9255d62625878ead3aa1ce277c450ebd","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"ba5a52f1b5928b334881661effd1bc60","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"52ba2137e71ac8c4bc7b9b5b06c7f307","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"34ae169c1dabbc78b18f29c7f106be1e","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"b1807be786e6fb4569a98f8be2ec4c7a","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"a6f26646709c9b8646e25f0aff5befe7","Unassigned",NA,NA,NA,NA,NA,NA
"06a6ef682f547383110608e574fde078","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"04ebc9f0be7bfc23ed19da887741394d","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"fc4511de1964c5e9caeb2d231357e53d","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Kytococcus",NA
"eb154e3770f4d1898ee4ce11ff654f05","Unassigned",NA,NA,NA,NA,NA,NA
"020854e0d06395be88da0e470ddf72f0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA
"5143fd1ae9c8e0bce44d30ebb3ff55d3","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"d96df272b8868781fcca70a11fbbc3e6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Conchiformibius",NA
"3b4e26ef7a8989218e05fa79f7cb4eb6","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"339347d4948d3bf70175e97f163f4056","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia",NA
"62c3b368d1eaadd1dcc00bc4fbf9ec87","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"6956756301f824a7c90c65782bdc839b","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae",NA,NA
"648b1b605845e2f5adab64bcaddd2963","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"be0a970c14fa5fafd3154f1f38b758d0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA
"625e4272653837be2f00b5f4db6f4494","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"a1e1bb0753adcb9058af0f9095ec7d39","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aureimonas",NA
"8c1e9b870e06bc9aa386d885e21482f3","d__Bacteria",NA,NA,NA,NA,NA,NA
"8a8fd7553c4b9dd707afef230c116ab3","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"0fc45948ce2c0b71a580f97f202c897a","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia",NA
"8b6ff42c0817aa03ff01f1b3f4d9c1ff","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"418a2965e3c352a970d15ec80dac6ebb","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"1afaa71140914a0c12d1ce2426100ae1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"c2dc401adc7d923ad9afcecdc9b25b4d","Unassigned",NA,NA,NA,NA,NA,NA
"6b0c43a53dfec834b9aae10ae80b71d9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"a23fc0eef2afe7b7213fef2b915011a3","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"cb3ec53da5d62655b8632d7021d0d54c","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Dermabacter",NA
"2665979447c8e300811d40565fa3a305","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Yimella",NA
"409acf1de7b771f7ba08924b0ae567c9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
"2f1652e8dbbfed3f0523ff49d8f46733","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"ce569550e4d68d1fc48bf222c3515d71","Unassigned",NA,NA,NA,NA,NA,NA
"b774874a74f02ed5c3460b740266be6e","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus",NA
"a76fbb02f4e76fd6c38af84ee10f7ca3","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"26be78f6b387ad9b0c52e90d7b19befc","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"c8f95ce85ea65cd6fcb1352d79a19077","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"2fdb8fd51012cee730bad7447c74016b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsaceae","uncultured",NA
"4214742fc98ab31d0c49c5c2e59fa463","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"ffad0ecd2c1b523c4362233f1db8a060","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA
"8b9fe59540e1a2f51ad3691bbffb19fb","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium",NA
"0e3874074440bc77acffb8c6e0016eeb","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"5396d5b2d54a030ae97e8a81fea7a3a0","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
"1305507a718f497056f01a1600720042","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"07964912117355e235b81d5308f6ed0d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"4053e6535d7051400e7cbdf706d2a38d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"a815ab519e1f61e8f611ec0d5ab1d375","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"4de1e12f89d1e7ffe487061dd4e21827","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"15438d9f691b3d6033be83662ddf2ec1","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"382da43c5ca3ae49d8d0c5fdd8dcbb8a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"66c2cb26355fd1584bf29c93124f91b0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"68f61269402b94ddf89d490225c734a4","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"5c69e5895dcde22611b841cd4889e434","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"db84000c4cb621f1b0ea0106a4653604","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae",NA,NA
"9748f1f690b15e6d34f097d27e2c4493","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia",NA
"d2b1a8c8acb53af16dced0b332848f88","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA,NA
"d6bd42501c632e67c51a194ac90ee101","d__Bacteria",NA,NA,NA,NA,NA,NA
"d2403ce5e7c52e015e0459c370b49b62","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter",NA
"bfb4c5e82be19d6c695034c8bd9b4921","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA
"c40bc9a4192d09548abdc8a2813f6735","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA
"7cf460eaa0881e3708b65d5faef5ad97","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_hallii_group",NA
"fcf631d3bc413a362adb3f60407a0edd","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"2aacf15f866205d84d636e94d46153db","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"e61b1df5514abdd7a71c1db0419abe50","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae",NA,NA
"815ebe75908b478af239e6ebfa2dee0e","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"98a5ee78916a99dd18982cadf61f51e5","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae",NA,NA
"27a7fd9eb337b7d8f6e6364dade5366a","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Dermabacter",NA
"35b942bd84c2b52df073dfca1b071e51","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA
"4b88751be52287aed3230ea1f7bdb738","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"e80beb33a8216f6fdbf60e6cd4e04f79","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"1d511128575ee31dd8a76e4b0c8b717a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"a45533ca02390d2e85da4006108a4ed7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"e41d48c394d4cefa55fc4a1a5f00a6a0","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum",NA
"0bf634253273ddf2582135fffa2e6b23","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"7c0f66ac5f74483123d8ccce5b1ed484","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Listeriaceae","Brochothrix",NA
"992f84d6589f0801215d0e6bb31fd1b5","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"65243043b58e19ee4dae8e5143fb7ebd","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoclostridium",NA
"bed58c4f2d4b7509c12b7d84078d0f38","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA
"244b56466da88329f8d72c2ee5e599ae","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"0d2217916bab8c6bff2a7e50762ee877","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA,NA
"f8f4b3c22f9fce3307253376ce3fe395","d__Bacteria","Firmicutes","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium",NA
"ea8b07d84f0b7ac5945ce832341eac16","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"0a8d0754ed99dfbe5f74a3769e9d9e87","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum",NA
"f7ccc3b8aa33d4e56a00fad4d66b7d91","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Jeotgalicoccus",NA
"208c20eeea649b30fc7e049e478d273e","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus",NA
"241a58be354860a198bbd765d63ff1c4","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"de6fe5fa1a237855b95ae294a7c370ed","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA,NA
"722435f4fdfc9717da945db17d2e5392","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"c2360a799d0a73945d562a63618b9a6e","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"69a9f46c90a52d33136e29724e3a2824","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"79fce0ed7d7707417feb07da65587512","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA
"c14cae3929a37500cd8c43a06bc1e6f6","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"e2715c179b3c87b50a145d674ea9c53b","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA
"bf01edc47a4669bb3a413c200c9a672f","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"9637163fe0e44ef8e5a5161ab05f3fa6","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
"51442ee125cf0a754f6992829a64de72","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"d5165511d4867d50f1245935157f5c26","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"2be8af4b6008e0d7d327ef644140b799","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc",NA
"5bd0164f400ffea6a553dc6c13682c5d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"c5bb5d4162d302a284fd9c57e790507e","Unassigned",NA,NA,NA,NA,NA,NA
"f0ed66c299ee10343c1510bcbbe8d78d","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Gallicola",NA
"9ba3dccdce782870c15ebd94ddc0c14f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"1e11e2c5115ed5b56ba2bd766d5dd9a8","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"2516a72ced8773f86372f99c32e753ea","Unassigned",NA,NA,NA,NA,NA,NA
"2cee4e004cbfda8b908c9054c4e6747e","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"b6864bcdcf4cbf2b02a8a4c07c81be65","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA
"4b030a1370fcd0c4e23c7fa6af5c3667","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"962740528af5f9265b50ba58b7f0c2be","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA
"839b0bdf8fff25035c566e172e2e056d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"eceef581fe08b4275ee8be9fd6522565","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus",NA
"20a9df9c9273752851eb979fb81e7526","d__Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomycetaceae",NA
"2d9c7c874eea4ce7a44b8973ed20abcb","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"c08f4a97a945185128fdc855dad991a8","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"d6921f8b39e7c3f468a61ca6e818b0e8","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured",NA
"3c08f027e5690962dc5c54c71532a741","d__Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2",NA
"ffb2bf11fc2f7c1cc3cf0825ee4a773a","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA
"0919e163ce4e544ae25726edc93b3e2b","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"fcb64d6b9b6e21d5090064c734cf820d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"05db4fd71928992f97a6e99206f2184f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",NA
"57c8f181a9bb673c4ff4d890eea83bdc","d__Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"238e798584ca6b79a68dc49dff476510","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"bad51dfc822b0bc4e6f4739e23495390","d__Bacteria",NA,NA,NA,NA,NA,NA
"e7cdaca4e32d7d49f12ff65ce054c7bd","d__Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter",NA
"a2ef25ca191eaa91e20404a0d8a6f1c2","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"2c0aabe6454ff5428367ee1f0ff4641f","Unassigned",NA,NA,NA,NA,NA,NA
"6cc581079bd28e869a66e41127ff7944","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",NA
"a48e14ae2097ee18341e5d79d6e433c3","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"4fc0877207d01580ce2edeed23e142e6","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
